id;gemeentecode;gemeente;plaats;naam;x;y
0189::SB7;0189;Wierden;Wierden;Verenigingsgebouw VDH;237382;487899
0189::SB8;0189;Wierden;Wierden;Kindcentrum Widerode;237962;486357
0193::SB1;0193;Zwolle;Zwolle;Academiehuis - bureau 1 (ingang Grote Kerkplein);202851;502937
0193::SB10;0193;Zwolle;Zwolle;Gymzaal naast school Aquamarijn;203553;503144
0193::SB11;0193;Zwolle;Zwolle;Collectie Overijssel (vh H.C.O.);203376;503615
0193::SB12;0193;Zwolle;Zwolle;Woonzorgcentrum De Esdoorn;203078;503970
0193::SB13;0193;Zwolle;Zwolle;Kerk De Fontein;200639;506015
0193::SB14;0193;Zwolle;Zwolle;Woonzorgcentrum Fermate;202262;504353
0193::SB15;0193;Zwolle;Zwolle;Wijkcentrum Holtenbroek;202113;504497
0193::SB16;0193;Zwolle;Zwolle;Lassus Campus;202842;504745
0193::SB17;0193;Zwolle;Zwolle;De Havezate (ingang 3);202855;504234
0193::SB18;0193;Zwolle;Zwolle;Gymnasium Celeanum;202926;505150
0193::SB19;0193;Zwolle;Zwolle;De Hoeksteen;203007;505261
0193::SB2;0193;Zwolle;Zwolle;Moskee Ghulzar e-Madina;201830;502811
0193::SB20;0193;Zwolle;Zwolle;Gymzaal bij school De Aquarel;203409;505456
0193::SB21;0193;Zwolle;Zwolle;School De Wieden;203982;505599
0193::SB22;0193;Zwolle;Zwolle;Sionskerk;204090;505011
0193::SB23;0193;Zwolle;Zwolle;Woonzorgcentrum Rivierenhof;203504;505054
0193::SB24;0193;Zwolle;Zwolle;School Het Stroomdal;203914;504780
0193::SB25;0193;Zwolle;Zwolle;WijZ locatie De Terp;203772;504054
0193::SB26;0193;Zwolle;Zwolle;Geb. Muz. Ver. De Bazuin;203991;503852
0193::SB27;0193;Zwolle;Zwolle;School De Oosterenk;204268;503179
0193::SB28;0193;Zwolle;Zwolle;Wijkcentrum Bestevaer;204070;503002
0193::SB29;0193;Zwolle;Zwolle;Gymzaal bij Geert Groteschool;204706;503112
0193::SB3;0193;Zwolle;Zwolle;Woonzorgcentrum De Nieuwe Haven;202260;502884
0193::SB30;0193;Zwolle;Zwolle;SV HTC;204824;504890
0193::SB31;0193;Zwolle;Zwolle;Woonzorgcentrum Berkumstede;206064;504368
0193::SB32;0193;Zwolle;Zwolle;Wijkcentrum De Weijenbelt;205786;504095
0193::SB33;0193;Zwolle;Zwolle;Kulturhus Wijthmen;207926;500865
0193::SB34;0193;Zwolle;Zwolle;Woonzorgcentrum Westenhage;200078;504425
0193::SB35;0193;Zwolle;Zwolle;"vrije school ""Ridder Jorisschool""";199919;503788
0193::SB36;0193;Zwolle;Zwolle;School De Schatkamer;200168;504679
0193::SB37;0193;Zwolle;Zwolle;Wijkcentrum S.I.O.;204001;500390
0193::SB38;0193;Zwolle;Zwolle;Kindcentrum De Wingerd;204660;500353
0193::SB39;0193;Zwolle;Zwolle;gymzaal OBS De Marshof - bureau 1;204873;499923
0193::SB4;0193;Zwolle;Zwolle;Stadkamer Centrum;202942;502550
0193::SB40;0193;Zwolle;Zwolle;gymzaal OBS de Marshof - bureau 2;204873;499923
0193::SB41;0193;Zwolle;Zwolle;Dorpshuis De Molenkamp;205443;495818
0193::SB42;0193;Zwolle;Zwolle;School IJsselhof;204436;499018
0193::SB43;0193;Zwolle;Zwolle;Windesheim Hogeschool;202143;501556
0193::SB44;0193;Zwolle;Zwolle;School De Ark;203678;499633
0193::SB45;0193;Zwolle;Zwolle;Koningskerk;203669;500240
0193::SB46;0193;Zwolle;Zwolle;School De Ichthus;203489;501027
0193::SB47;0193;Zwolle;Zwolle;Woonzorgcentrum De Kievitsbloem;204204;499646
0193::SB48;0193;Zwolle;Zwolle;IJsselheem locatie Werkeren;200495;505317
0193::SB49;0193;Zwolle;Zwolle;Academiehuis - bureau 2 (ingang Grote Kerkplein);202851;502937
0193::SB5;0193;Zwolle;Zwolle;MFC De Enk;203330;502361
0193::SB50;0193;Zwolle;Zwolle;Bewonersvereniging Ittersumerbroek;204661;498724
0193::SB51;0193;Zwolle;Zwolle;Katholieke Jenaplanschool De Phoenix;202984;501182
0193::SB52;0193;Zwolle;Zwolle;Dagcentrum IJsselbolder;203816;499340
0193::SB53;0193;Zwolle;Zwolle;Kindercampus TrioMundo;200631;505320
0193::SB54;0193;Zwolle;Zwolle;Plantagekerk;203260;502974
0193::SB55;0193;Zwolle;Zwolle;Stadskantoor;202782;501941
0193::SB56;0193;Zwolle;Zwolle;Woonzorgcentrum Het Zonnehuis;199735;505535
0193::SB57;0193;Zwolle;Zwolle;School Het Facet;202434;504993
0193::SB58;0193;Zwolle;Zwolle;Geb. IJsvereniging WVF;199552;504252
0193::SB59;0193;Zwolle;Zwolle;Jeruzalemkerk;203913;502108
0193::SB6;0193;Zwolle;Zwolle;Deltion College (ingang Wilaertstraat);202325;503920
0193::SB60;0193;Zwolle;Zwolle;Milligers;200217;506424
0193::SB61;0193;Zwolle;Zwolle;OBS De Octopus;203363;500538
0193::SB62;0193;Zwolle;Zwolle;School Talentum;204345;498879
0193::SB63;0193;Zwolle;Zwolle;Wijkcentrum De Vlasakkers;203982;503516
0193::SB64;0193;Zwolle;Zwolle;Recreatiezaal Parkzicht;204158;502615
0193::SB65;0193;Zwolle;Zwolle;Cultuurhuis Stadshagen;200428;505203
0193::SB66;0193;Zwolle;Zwolle;Kantine CSV28 op sportpark De Verbinding;199452;506198
0193::SB67;0193;Zwolle;Zwolle;Kindcentrum het Saffier;199742;504640
0193::SB68;0193;Zwolle;Zwolle;Mobiel;202782;501941
0193::SB69;0193;Zwolle;Zwolle;School De Paperclip;199626;506475
0193::SB7;0193;Zwolle;Zwolle;KPZ (Pabo) (ingang Assendorperdijk);203903;502291
0193::SB70;0193;Zwolle;Zwolle;Bioscoop Pathé;202487;503160
0193::SB8;0193;Zwolle;Zwolle;Gebouw speeltuinvereniging Assendorp;204092;501658
0193::SB9;0193;Zwolle;Zwolle;Eliëzer- en Obadjaschool (ingang Broderiestraat);201166;504158
0197::SB1;0197;Aalten;Dinxperlo;Sporthal Eurohal;231614;431157
0197::SB10;0197;Aalten;Aalten;Zuiderkerk;237571;437813
0197::SB11;0197;Aalten;Aalten;Schaersvoorde;236594;438155
0197::SB12;0197;Aalten;;Chr. Geref. kerk;237008;438553
0197::SB13;0197;Aalten;Aalten;Gemeentekantoor;237210;438194
0197::SB14;0197;Aalten;Aalten;Hanami Hanmeda;237223;438763
0197::SB15;0197;Aalten;Aalten;Brandweerkazerne;237507;438346
0197::SB16;0197;Aalten;Aalten;Station Aalten;236958;437665
0197::SB17;0197;Aalten;Aalten;Kulturhus Lintelo;232504;438020
0197::SB18;0197;Aalten;Aalten;Dorpshuus IJzerlo;234446;434070
0197::SB19;0197;Aalten;Aalten;Geb. De Markerink;237599;441517
0197::SB2;0197;Aalten;Dinxperlo;Kultur Hus Dinxperlo I;230746;431168
0197::SB20;0197;Aalten;Aalten;Mobiel 1, Romienendal en Ambthuis;235604;439631
0197::SB21;0197;Aalten;Aalten;Mobiel 2, Ringkamp en Stegemanhof;239774;437115
0197::SB22;0197;Aalten;Aalten;Mobiel 3, Heurnsen Tref en Beth-San;236779;435869
0197::SB3;0197;Aalten;Dinxperlo;Kultur Hus Dinxperlo II;230750;431174
0197::SB4;0197;Aalten;Dinxperlo;Dr. Jenny;231094;430801
0197::SB5;0197;Aalten;De Heurne;Café Bruggink;231167;434435
0197::SB6;0197;Aalten;Bredevoort;Basisschool 't Bastion;239819;440125
0197::SB7;0197;Aalten;Bredevoort;Koppelkerk Bredevoort;239468;439864
0197::SB8;0197;Aalten;Aalten;Beele Sealing Valley I;237000;437616
0197::SB9;0197;Aalten;Aalten;Beele Sealing Valley II;236971;437616
0200::SB1;0200;Apeldoorn;Apeldoorn;Stadhuis;194415;469897
0200::SB10;0200;Apeldoorn;Apeldoorn;Wijkcentrum De Groene Hoven;194160;471873
0200::SB11;0200;Apeldoorn;Apeldoorn;Tafeltennisvereniging De Veluwe;194334;471853
0200::SB12;0200;Apeldoorn;Apeldoorn;Berkenhove;193250;470308
0200::SB13;0200;Apeldoorn;Apeldoorn;School De Korenaar;192932;469593
0200::SB14;0200;Apeldoorn;Apeldoorn;Horecagelegenheid Station Royaal;194735;469213
0200::SB15;0200;Apeldoorn;Apeldoorn;Scouting SWIII/LBP;192953;471019
0200::SB16;0200;Apeldoorn;Apeldoorn;School Berg en Bos;192064;470365
0200::SB17;0200;Apeldoorn;Apeldoorn;Jachtlaankerk;192284;469615
0200::SB18;0200;Apeldoorn;Apeldoorn;De Oude Enk;193722;469892
0200::SB19;0200;Apeldoorn;Apeldoorn;Duivensportcentrum;193419;469111
0200::SB2;0200;Apeldoorn;Apeldoorn;CODA;194040;469855
0200::SB20;0200;Apeldoorn;Apeldoorn;De Goede Herderkerk;193229;469201
0200::SB21;0200;Apeldoorn;Apeldoorn;Victorkerk;192381;469147
0200::SB22;0200;Apeldoorn;Apeldoorn;School De Wegwijzer;192565;468742
0200::SB23;0200;Apeldoorn;Apeldoorn;Wijkcentrum Orca;192175;468383
0200::SB24;0200;Apeldoorn;Apeldoorn;'t Buurtpalet;192592;467952
0200::SB25;0200;Apeldoorn;Apeldoorn;Wijkcentrum Vrijzicht;193945;468382
0200::SB27;0200;Apeldoorn;Apeldoorn;a.v.v. Columbia;193786;466916
0200::SB28;0200;Apeldoorn;Apeldoorn;Randerode;193432;465875
0200::SB29;0200;Apeldoorn;Apeldoorn;Denksportcentrum Apeldoorn;194579;466360
0200::SB3;0200;Apeldoorn;Apeldoorn;Sint Franciscusparochie;194668;469351
0200::SB30;0200;Apeldoorn;Apeldoorn;Buurthuis Maasstraat;194917;467037
0200::SB31;0200;Apeldoorn;Apeldoorn;DokZuid;195092;467269
0200::SB32;0200;Apeldoorn;Apeldoorn;Emmaschool;195189;468211
0200::SB33;0200;Apeldoorn;Apeldoorn;De Hofstad;194518;467646
0200::SB34;0200;Apeldoorn;Apeldoorn;Buurthuis 't Vogelnest;194826;468001
0200::SB35;0200;Apeldoorn;Apeldoorn;Woonzorgcentrum Avondzon;194478;468338
0200::SB36;0200;Apeldoorn;Apeldoorn;Moskee Assoena;194336;468949
0200::SB37;0200;Apeldoorn;Apeldoorn;ROC Aventus;194873;469051
0200::SB38;0200;Apeldoorn;Apeldoorn;School De Horst;196453;468597
0200::SB39;0200;Apeldoorn;Apeldoorn;School De Korf;195908;468480
0200::SB4;0200;Apeldoorn;Apeldoorn;Nieuw-Apostolische Kerk;194075;469449
0200::SB40;0200;Apeldoorn;Apeldoorn;School De Kosmos;195904;467938
0200::SB41;0200;Apeldoorn;Apeldoorn;School De Marke;196602;467059
0200::SB42;0200;Apeldoorn;Apeldoorn;School De Ploeg;196662;467053
0200::SB43;0200;Apeldoorn;Apeldoorn;Eben Haëzer School;197895;467499
0200::SB44;0200;Apeldoorn;Apeldoorn;School De Eendracht;193546;467234
0200::SB45;0200;Apeldoorn;Apeldoorn;s.v. Groen Wit '62;197387;466644
0200::SB46;0200;Apeldoorn;Apeldoorn;Apostolisch Genootschap;197353;468261
0200::SB47;0200;Apeldoorn;Apeldoorn;School De Bongerd;197253;468260
0200::SB48;0200;Apeldoorn;Apeldoorn;School De Terebint;197477;467261
0200::SB49;0200;Apeldoorn;Apeldoorn;Woonzorgcentrum De Matenhof;197116;467688
0200::SB5;0200;Apeldoorn;Apeldoorn;Grote Kerk;193808;470407
0200::SB50;0200;Apeldoorn;Apeldoorn;Woonzorgcentrum Berghorst;196374;468337
0200::SB51;0200;Apeldoorn;Apeldoorn;Groot Schuylenburg (Het Vierhuis);197446;468957
0200::SB52;0200;Apeldoorn;Apeldoorn;Talma Borgh;197405;469735
0200::SB53;0200;Apeldoorn;Apeldoorn;Klootschietvereniging Het Woudhuis;198000;470090
0200::SB54;0200;Apeldoorn;Apeldoorn;School De Regenboog Woudhuis;197457;469823
0200::SB55;0200;Apeldoorn;Apeldoorn;School De Regenboog Osseveld;197337;470004
0200::SB56;0200;Apeldoorn;Apeldoorn;School De Ichthus (zij-ingang);196523;470603
0200::SB57;0200;Apeldoorn;Apeldoorn;Andreaskerk;196499;471418
0200::SB58;0200;Apeldoorn;Apeldoorn;Casa Bonita;194680;472119
0200::SB59;0200;Apeldoorn;Apeldoorn;Woonzorgcentrum Koningin Wilhelmina;195931;471521
0200::SB6;0200;Apeldoorn;Apeldoorn;Kerk De Koningshof;194565;470600
0200::SB60;0200;Apeldoorn;Apeldoorn;De Symfonie;194495;467258
0200::SB61;0200;Apeldoorn;Apeldoorn;Jeu de Boules Vereniging 't Zwijntje;195405;472151
0200::SB62;0200;Apeldoorn;Apeldoorn;School 't Schrijvertje;195580;471290
0200::SB63;0200;Apeldoorn;Apeldoorn;Eben-Haëzerkerk;195240;470649
0200::SB64;0200;Apeldoorn;Apeldoorn;T.T.V. De Brug;196058;470782
0200::SB65;0200;Apeldoorn;Apeldoorn;Zaal achter Julianakerk;195500;469873
0200::SB66;0200;Apeldoorn;Apeldoorn;School De Mheen;196023;469984
0200::SB67;0200;Apeldoorn;Apeldoorn;School De Ontdekking;197110;470822
0200::SB68;0200;Apeldoorn;Apeldoorn;School De Zevensprong;196279;471101
0200::SB69;0200;Apeldoorn;Apeldoorn;Het Kristal (ingang Distelvlinderlaan);196680;472155
0200::SB7;0200;Apeldoorn;Apeldoorn;Gereformeerde Gemeente Apeldoorn;194029;470855
0200::SB70;0200;Apeldoorn;Apeldoorn;Het Kristal (ingang Nijbroekseweg);196678;472127
0200::SB71;0200;Apeldoorn;Apeldoorn;WSV;196451;469260
0200::SB72;0200;Apeldoorn;Apeldoorn;School De Bundel;196654;469875
0200::SB73;0200;Apeldoorn;Beemte Broekland;Dorpshuis Ons Huus;196131;474372
0200::SB74;0200;Apeldoorn;Wenum Wiesel;Voetbalvereniging WWNA;193262;473445
0200::SB75;0200;Apeldoorn;Hoog Soeren;Kapel Hoog Soeren;188193;470236
0200::SB76;0200;Apeldoorn;Uddel;Dorpshuis Het Blanke Schot;181809;474193
0200::SB77;0200;Apeldoorn;Uddel;Prins Willem-Alexanderschool;181931;474730
0200::SB78;0200;Apeldoorn;Ugchelen;Bronkerk;192335;466497
0200::SB79;0200;Apeldoorn;Ugchelen;Vereniging Ugchelens Belang;192456;466163
0200::SB8;0200;Apeldoorn;Apeldoorn;Hoornbeeck College Apeldoorn;194815;471551
0200::SB80;0200;Apeldoorn;Ugchelen;Tennisclub Ugchelen;192766;466752
0200::SB81;0200;Apeldoorn;Hoenderloo;'t Dorpshuus;188882;458953
0200::SB82;0200;Apeldoorn;Beekbergen;De Hoge Weye;194409;463576
0200::SB83;0200;Apeldoorn;Beekbergen;Het Zonnehuis;194738;463614
0200::SB84;0200;Apeldoorn;Beekbergen;Verenigingsgebouw De Akker;194718;464230
0200::SB85;0200;Apeldoorn;Lieren;'t Trefpunt;196078;463838
0200::SB86;0200;Apeldoorn;Loenen;Dorpscentrum De Brink;198285;459003
0200::SB87;0200;Apeldoorn;Loenen;De Bruisbeek;198253;458589
0200::SB88;0200;Apeldoorn;Klarenbeek;Horecagelegenheid GewoonNeut;200807;464334
0200::SB9;0200;Apeldoorn;Apeldoorn;Sterrenschool;194512;471904
0202::SB111;0202;Arnhem;Arnhem;Stadhuis Arnhem;191046;443542
0202::SB112;0202;Arnhem;Arnhem;Trolleybus;190990;443567
0202::SB113;0202;Arnhem;Arnhem;Musis Sacrum;191153;443942
0202::SB114;0202;Arnhem;Arnhem;Rozet;190562;443704
0202::SB115;0202;Arnhem;Arnhem;Station, ontvangsthal Arnhem CS;190324;444059
0202::SB116;0202;Arnhem;Arnhem;Loopvis;190312;443970
0202::SB117;0202;Arnhem;Arnhem;Huis der Provincie;190910;443335
0202::SB121;0202;Arnhem;Arnhem;Buurtcentrum 't Huukske;189175;444234
0202::SB122;0202;Arnhem;Arnhem;Woonzorgcentrum Klingelpoort;188108;443834
0202::SB123;0202;Arnhem;Arnhem;Koepelgevangenis Arnhem;188801;444225
0202::SB131;0202;Arnhem;Arnhem;SIZA ( het Dorp);188964;444918
0202::SB132;0202;Arnhem;Arnhem;Sionkerk - P.G. Filadelfia;188885;444509
0202::SB133;0202;Arnhem;Arnhem;Basisschool 't Panorama;188631;445544
0202::SB134;0202;Arnhem;Arnhem;Pieter Brueghelschool;189371;444889
0202::SB141;0202;Arnhem;Arnhem;ROC Rijn IJssel Welzijn;190828;444810
0202::SB142;0202;Arnhem;Arnhem;Molenplaats Sonsbeek Arnhem;190377;444474
0202::SB143;0202;Arnhem;Arnhem;Wijkcentrum De Bakermat;189826;444935
0202::SB151;0202;Arnhem;Arnhem;Rode Kruisgebouw;190890;446278
0202::SB152;0202;Arnhem;Arnhem;De Buurtfabriek;190494;446453
